ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000852.CSI,20090908,3455.466,3390.025,3455.466,3354.846,3405.001,50.465,1.4821,23960144.2,23046342.495
000852.CSI,20090907,3405.001,3369.5,3435.115,3366.738,3355.186,49.815,1.4847,24903766.89,23994823.735
000852.CSI,20090904,3355.186,3286.122,3372.307,3271.471,3293.915,61.271,1.8601,21969176.83,20426573.966
000852.CSI,20090903,3293.915,3150.834,3304.092,3148.977,3151.004,142.911,4.5354,19638053.19,17742668.048
000852.CSI,20090902,3151.004,3119.666,3163.166,3085.359,3138.414,12.59,0.4012,13147901.71,11589569.748
000852.CSI,20090901,3138.414,3129.705,3200.417,3096.538,3163.168,-24.754,-0.7826,15452208.68,13660119.215
000852.CSI,20090831,3163.168,3350.02,3350.02,3160.121,3398.373,-235.205,-6.9211,19324838.43,17878634.126
000852.CSI,20090828,3398.373,3487.763,3491.133,3381.39,3500.652,-102.279,-2.9217,21880251.96,20980059.388
000852.CSI,20090827,3500.652,3449.508,3527.264,3428.629,3461.41,39.242,1.1337,28947627.1,27442272.268
000852.CSI,20090826,3461.41,3337.56,3490.905,3316.167,3355.871,105.539,3.1449,26179485.7,25228030.862
000852.CSI,20090825,3355.871,3377.813,3377.813,3256.551,3395.396,-39.525,-1.1641,25576271.41,24792849.106
000852.CSI,20090824,3395.396,3316.243,3408.746,3299.142,3312.081,83.315,2.5155,23312244.36,22552464.605
000852.CSI,20090821,3312.081,3200.599,3312.081,3177.554,3206.88,105.201,3.2805,22183479.19,20421795.812
000852.CSI,20090820,3206.88,3077.993,3208.565,3077.632,3086.185,120.695,3.9108,17045402.08,15128664.387
000852.CSI,20090819,3086.185,3249.88,3267.011,3060.469,3252.116,-165.931,-5.1022,17681072.1,15670096.685
000852.CSI,20090818,3252.116,3162.93,3261.735,3140.343,3197.229,54.887,1.7167,15083012.84,13291133.998
000852.CSI,20090817,3197.229,3389.621,3395.879,3196.083,3434.003,-236.774,-6.895,19459033.86,17760266.754
000852.CSI,20090814,3434.003,3612.38,3620.676,3434.003,3616.843,-182.84,-5.0552,19437656.87,18663338.628
000852.CSI,20090813,3616.843,3608.815,3633.917,3540.759,3610.931,5.912,0.1637,16723423.71,16255206.238
000852.CSI,20090812,3610.931,3787.974,3787.974,3602.424,3800.696,-189.765,-4.9929,21189729.05,21196931.804
000852.CSI,20090811,3800.696,3784.713,3803.041,3748.73,3774.802,25.894,0.686,17948291.43,18768969.472
000852.CSI,20090810,3774.802,3777.359,3807.186,3708.374,3742.531,32.271,0.8623,21703224.38,21935859.565
000852.CSI,20090807,3742.531,3844.768,3869.905,3727.672,3849.219,-106.688,-2.7717,27156832.8,27657161.918
000852.CSI,20090806,3849.219,3876.751,3914.766,3785.332,3901.161,-51.942,-1.3314,30238363.8,31284844.526
000852.CSI,20090805,3901.161,3874.897,3920.689,3825.158,3876.241,24.92,0.6429,35433192.41,36039047.406
000852.CSI,20090804,3876.241,3840.231,3876.241,3776.565,3838.62,37.621,0.9801,35390498.68,35676430.693
000852.CSI,20090803,3838.62,3783.49,3838.62,3761.728,3771.171,67.449,1.7885,32649637.55,32837887.893
000852.CSI,20090731,3771.171,3678.644,3773.387,3670.602,3660.61,110.561,3.0203,28828441.81,30054893.011
000852.CSI,20090730,3660.61,3629.465,3682.57,3535.762,3618.029,42.581,1.1769,27473300.33,27639225.472
000852.CSI,20090729,3618.029,3853.986,3859.08,3534.543,3865.935,-247.906,-6.4126,36571774.72,36998201.609
000852.CSI,20090728,3865.935,3820.963,3865.935,3788.998,3816.037,49.898,1.3076,34931607.56,35673638.263
000852.CSI,20090727,3816.037,3751.587,3816.147,3751.587,3741.69,74.347,1.987,30903967.45,31446452.203
000852.CSI,20090724,3741.69,3784.497,3791.66,3674.063,3771.708,-30.018,-0.7959,32145320.25,31512192.734
000852.CSI,20090723,3771.708,3730.724,3771.708,3723.011,3725.446,46.262,1.2418,29688694.75,29450346.7
000852.CSI,20090722,3725.446,3666.335,3725.457,3666.335,3671.16,54.286,1.4787,28552238.55,28672960.982
000852.CSI,20090721,3671.16,3773.293,3773.293,3663.036,3768.359,-97.199,-2.5793,35562115.44,34739311.215
000852.CSI,20090720,3768.359,3713.333,3768.359,3713.333,3703.256,65.103,1.758,33523636.58,33922915.307
000852.CSI,20090717,3703.256,3672.52,3712.84,3662.715,3682.37,20.886,0.5672,30762981.81,29974786.126
000852.CSI,20090716,3682.37,3702.898,3719.342,3671.405,3694.754,-12.384,-0.3352,34508258.14,33913044.806
000852.CSI,20090715,3694.754,3671.571,3697.932,3663.255,3658.503,36.251,0.9909,35833502.82,35640098.076
000852.CSI,20090714,3658.503,3608.921,3658.503,3608.921,3598.008,60.495,1.6813,30677081.38,29787375.282
000852.CSI,20090713,3598.008,3556.613,3617.488,3551.884,3566.932,31.076,0.8712,30669208.01,29407815.311
000852.CSI,20090710,3566.932,3553.458,3585.606,3547.116,3551.981,14.951,0.4209,31383115.76,29920490.812
000852.CSI,20090709,3551.981,3479.078,3551.981,3479.078,3479.209,72.772,2.0916,31850815.83,30469683.193
000852.CSI,20090708,3479.209,3419.265,3481.935,3412.123,3433.157,46.052,1.3414,25234878.91,23334531.824
000852.CSI,20090707,3433.157,3414.548,3450.612,3399.042,3417.162,15.995,0.4681,27338254.97,24785309.398
000852.CSI,20090706,3417.162,3426.367,3428.928,3389.656,3423.765,-6.603,-0.1929,27721689.88,24782703.34
000852.CSI,20090703,3423.765,3378.73,3424.077,3366.879,3389.915,33.85,0.9986,30461756.38,27233129.509
000852.CSI,20090702,3389.915,3367.126,3389.915,3358.715,3357.219,32.696,0.9739,26330943.08,23861501.564
000852.CSI,20090701,3357.219,3324.323,3357.633,3321.79,3335.098,22.121,0.6633,23845475.66,21079968.988
000852.CSI,20090630,3335.098,3365.218,3365.412,3322.862,3364.937,-29.839,-0.8868,23160629.76,21548925.838
000852.CSI,20090629,3364.937,3360.36,3380.68,3353.028,3356.416,8.521,0.2539,24767448.27,22883054.512
000852.CSI,20090626,3356.416,3343.391,3357.234,3330.046,3339.816,16.6,0.497,22286311.96,20374045.16
000852.CSI,20090625,3339.816,3335.427,3348.752,3321.291,3333.87,5.946,0.1784,22301714.69,20981799.578
000852.CSI,20090624,3333.87,3296.79,3333.87,3290.777,3295.936,37.934,1.1509,21136410.19,19850443.0
000852.CSI,20090623,3295.936,3259.316,3318.024,3249.168,3297.353,-1.417,-0.043,21309675.34,19312348.489
000852.CSI,20090622,3297.353,3332.511,3335.19,3285.79,3319.755,-22.402,-0.6748,24759340.01,22263621.14
000852.CSI,20090619,3319.755,3315.195,3330.324,3295.591,3311.359,8.396,0.2536,28344252.01,25495917.205
000852.CSI,20090618,3311.359,3297.13,3311.461,3286.894,3293.831,17.528,0.5321,25111533.85,22016991.746
000852.CSI,20090617,3293.831,3245.298,3297.42,3237.123,3250.12,43.711,1.3449,22150931.34,19377247.206
000852.CSI,20090616,3250.12,3228.952,3256.386,3219.684,3258.582,-8.462,-0.2597,20489721.28,18219685.841
000852.CSI,20090615,3258.582,3214.728,3258.582,3200.116,3217.711,40.871,1.2702,20255910.01,16966381.95
000852.CSI,20090612,3217.711,3278.444,3286.274,3197.273,3282.26,-64.549,-1.9666,27262679.37,22523325.796
000852.CSI,20090611,3282.26,3297.322,3316.837,3263.033,3302.471,-20.211,-0.612,25242870.31,21462339.071
000852.CSI,20090610,3302.471,3271.414,3302.471,3265.77,3266.021,36.45,1.116,26355508.28,22906084.78
000852.CSI,20090609,3266.021,3243.707,3266.021,3188.755,3244.393,21.628,0.6666,24552694.7,21596386.591
000852.CSI,20090608,3244.393,3245.519,3267.711,3219.123,3243.499,0.894,0.0276,23973296.78,21865212.164
000852.CSI,20090605,3243.499,3258.76,3277.158,3239.94,3256.328,-12.829,-0.394,25591424.53,23730156.339
000852.CSI,20090604,3256.328,3257.219,3265.766,3204.82,3266.593,-10.265,-0.3142,27220614.05,24379460.582
000852.CSI,20090603,3266.593,3240.054,3266.593,3239.011,3242.413,24.18,0.7457,26998642.79,23929858.968
000852.CSI,20090602,3242.413,3238.171,3252.862,3223.843,3226.037,16.376,0.5076,27410531.31,24621636.272
000852.CSI,20090601,3226.037,3198.586,3228.131,3194.84,3179.668,46.369,1.4583,23492670.94,21104450.689
000852.CSI,20090527,3179.668,3188.264,3200.641,3148.787,3179.55,0.118,0.0037,20340286.25,18225604.981
000852.CSI,20090526,3179.55,3164.929,3219.851,3164.929,3165.127,14.423,0.4557,25568562.36,22890740.796
000852.CSI,20090525,3165.127,3081.76,3171.878,3051.87,3164.271,0.856,0.0271,22903611.56,19638260.509
000852.CSI,20090522,3164.271,3159.479,3195.182,3146.044,3170.246,-5.975,-0.1885,21143008.93,19012634.285
000852.CSI,20090521,3170.246,3210.366,3226.23,3151.453,3227.418,-57.172,-1.7714,27409062.26,24360018.368
000852.CSI,20090520,3227.418,3241.109,3266.327,3221.473,3243.412,-15.994,-0.4931,29334396.68,26268316.508
000852.CSI,20090519,3243.412,3229.787,3247.466,3217.32,3212.927,30.485,0.9488,30084132.62,26178462.706
000852.CSI,20090518,3212.927,3175.585,3215.189,3134.148,3183.185,29.742,0.9343,25897938.63,21874481.585
000852.CSI,20090515,3183.185,3170.072,3194.201,3157.52,3160.982,22.203,0.7024,27127437.06,23624180.751
000852.CSI,20090514,3160.982,3118.64,3166.865,3105.152,3137.418,23.564,0.7511,27137221.12,22995280.929
000852.CSI,20090513,3137.418,3112.525,3146.932,3095.232,3108.809,28.609,0.9203,26458526.39,22804636.318
000852.CSI,20090512,3108.809,3005.816,3108.809,3000.694,3033.391,75.418,2.4863,22336964.65,18507395.492
000852.CSI,20090511,3033.391,3170.966,3173.62,3033.391,3160.738,-127.347,-4.029,32957872.29,27452499.379
000852.CSI,20090508,3160.738,3138.124,3175.406,3108.629,3154.781,5.957,0.1888,33759922.48,28651777.585
000852.CSI,20090507,3154.781,3190.751,3196.73,3090.637,3175.639,-20.858,-0.6568,37135537.04,31907534.022
000852.CSI,20090506,3175.639,3113.664,3175.639,3102.384,3117.398,58.241,1.8683,33662478.44,28818064.533
000852.CSI,20090505,3117.398,3093.528,3128.557,3075.903,3069.854,47.544,1.5487,32150670.3,26998869.313
000852.CSI,20090504,3069.854,2979.811,3069.854,2979.811,2971.896,97.958,3.2961,28660871.47,23561092.192
000852.CSI,20090430,2971.896,2943.509,2980.95,2933.396,2933.563,38.333,1.3067,27360099.08,21830994.095
000852.CSI,20090429,2933.563,2870.532,2939.43,2861.928,2870.51,63.053,2.1966,26668475.93,20777774.163
000852.CSI,20090428,2870.51,2812.153,2870.51,2811.644,2838.172,32.338,1.1394,20129940.19,17085478.28
000852.CSI,20090427,2838.172,2948.427,2955.155,2829.238,2956.25,-118.078,-3.9942,22256027.51,18700179.134
000852.CSI,20090424,2956.25,2990.465,3002.094,2954.185,2980.154,-23.904,-0.8021,24124606.55,20464806.407
000852.CSI,20090423,2980.154,2929.235,2999.266,2899.901,2959.557,20.597,0.6959,25216853.14,21178831.734
000852.CSI,20090422,2959.557,3122.587,3141.927,2936.993,3117.7,-158.143,-5.0724,37364005.09,31941381.448
000852.CSI,20090421,3117.7,3094.511,3134.617,3062.092,3122.537,-4.837,-0.1549,34559301.1,29053952.542
000852.CSI,20090420,3122.537,3032.356,3122.537,3032.356,3042.655,79.882,2.6254,33117621.36,27403951.96
000852.CSI,20090417,3042.655,3080.732,3089.342,3002.194,3089.67,-47.015,-1.5217,34156270.66,28789053.848
000852.CSI,20090416,3089.67,3079.318,3108.376,3026.229,3071.288,18.382,0.5985,38266459.63,33614803.591
000852.CSI,20090415,3071.288,3015.771,3071.306,2990.129,3030.307,40.981,1.3524,35468709.36,31181199.594
000852.CSI,20090414,3030.307,2980.064,3034.315,2962.733,2979.83,50.477,1.694,33828448.74,29584278.897
000852.CSI,20090413,2979.83,2960.731,2985.344,2950.621,2945.905,33.925,1.1516,33836281.21,29216083.909
000852.CSI,20090410,2945.905,2872.567,2946.324,2863.818,2860.712,85.193,2.978,32214720.31,27458480.813
000852.CSI,20090409,2860.712,2790.232,2860.712,2782.928,2799.434,61.278,2.1889,24313226.01,20433079.747
000852.CSI,20090408,2799.434,2884.401,2896.321,2799.434,2893.858,-94.424,-3.2629,28859689.9,24289299.579
000852.CSI,20090407,2893.858,2850.972,2893.858,2850.972,2848.325,45.533,1.5986,25016358.2,21729994.428
000852.CSI,20090403,2848.325,2875.424,2888.39,2810.896,2861.154,-12.829,-0.4484,33454380.58,27907446.884
000852.CSI,20090402,2861.154,2864.718,2889.337,2842.911,2855.853,5.301,0.1856,34609696.07,27506865.523
000852.CSI,20090401,2855.853,2822.106,2866.803,2822.106,2814.169,41.684,1.4812,34713126.32,27853188.333
000852.CSI,20090331,2814.169,2728.744,2814.253,2708.279,2785.356,28.813,1.0344,27369591.13,21967425.934
000852.CSI,20090330,2785.356,2774.703,2806.147,2763.793,2773.332,12.024,0.4336,28459268.8,22467704.384
000852.CSI,20090327,2773.332,2758.91,2790.005,2742.803,2747.375,25.957,0.9448,32862048.27,25724773.426
000852.CSI,20090326,2747.375,2673.702,2747.375,2638.051,2681.401,65.974,2.4604,28024220.32,22351667.776
000852.CSI,20090325,2681.401,2728.492,2756.653,2681.401,2743.763,-62.362,-2.2729,28915746.63,22764466.436
000852.CSI,20090324,2743.763,2741.749,2754.181,2707.422,2723.024,20.739,0.7616,32238727.96,25321208.321
000852.CSI,20090323,2723.024,2669.212,2726.864,2661.307,2672.452,50.572,1.8923,29674793.05,23551373.156
000852.CSI,20090320,2672.452,2687.112,2691.372,2621.493,2687.284,-14.832,-0.5519,29108580.29,22497722.542
000852.CSI,20090319,2687.284,2629.513,2687.284,2623.136,2624.444,62.84,2.3944,30033634.85,22875743.881
000852.CSI,20090318,2624.444,2605.721,2664.278,2602.205,2595.07,29.374,1.1319,28741946.21,21789375.579
000852.CSI,20090317,2595.07,2505.435,2602.983,2496.801,2503.905,91.165,3.6409,25365242.33,18846358.672
000852.CSI,20090316,2503.905,2455.569,2503.905,2439.215,2469.922,33.983,1.3759,15758991.15,11425554.516
000852.CSI,20090313,2469.922,2500.239,2518.581,2465.357,2492.52,-22.598,-0.9066,18490138.66,13451342.784
000852.CSI,20090312,2492.52,2468.335,2500.581,2403.965,2481.957,10.563,0.4256,19387497.17,14062171.527
000852.CSI,20090311,2481.957,2531.017,2535.802,2468.948,2487.79,-5.833,-0.2345,20110315.24,14893523.585
000852.CSI,20090310,2487.79,2399.628,2487.79,2394.618,2429.327,58.463,2.4066,16377506.45,12226741.138
000852.CSI,20090309,2429.327,2555.457,2577.167,2423.759,2548.335,-119.008,-4.67,23977939.76,18149487.2
000852.CSI,20090306,2548.335,2524.111,2570.82,2510.305,2564.767,-16.432,-0.6407,24529147.4,18502840.833
000852.CSI,20090305,2564.767,2567.045,2596.917,2501.125,2541.431,23.336,0.9182,31555021.97,24206810.257
000852.CSI,20090304,2541.431,2411.283,2543.458,2411.283,2402.438,138.993,5.7855,28488288.09,21411932.774
000852.CSI,20090303,2402.438,2315.22,2431.083,2298.409,2374.967,27.471,1.1567,21328813.23,15804849.86
000852.CSI,20090302,2374.967,2270.113,2378.045,2264.147,2302.017,72.95,3.169,18394691.25,13235192.027
000852.CSI,20090227,2302.017,2411.679,2425.107,2279.69,2461.931,-159.914,-6.4955,25188538.49,17650132.084
000852.CSI,20090226,2461.931,2651.479,2677.416,2429.267,2650.183,-188.252,-7.1034,31315311.32,23873402.616
000852.CSI,20090225,2650.183,2643.359,2664.373,2565.986,2622.024,28.159,1.0739,30903427.65,24491317.665
000852.CSI,20090224,2622.024,2705.296,2739.879,2611.205,2732.416,-110.392,-4.0401,37764068.04,29412889.817
000852.CSI,20090223,2732.416,2636.369,2739.546,2623.311,2643.537,88.879,3.3621,32308051.22,25536728.384
000852.CSI,20090220,2643.537,2562.188,2643.537,2546.379,2560.656,82.881,3.2367,27799561.49,21875058.46
000852.CSI,20090219,2560.656,2524.281,2564.802,2504.132,2500.357,60.299,2.4116,26436742.57,20474266.411
000852.CSI,20090218,2500.357,2537.833,2599.268,2498.668,2591.384,-91.027,-3.5127,30127315.52,22976470.127
000852.CSI,20090217,2591.384,2684.796,2689.038,2587.608,2694.434,-103.05,-3.8246,37178897.25,28559359.907
000852.CSI,20090216,2694.434,2664.254,2697.061,2628.514,2640.39,54.044,2.0468,40335481.59,30139076.122
000852.CSI,20090213,2640.39,2556.873,2642.104,2549.826,2557.241,83.149,3.2515,37426625.99,27358092.875
000852.CSI,20090212,2557.241,2517.744,2557.241,2444.544,2511.311,45.93,1.8289,34465480.41,24324759.861
000852.CSI,20090211,2511.311,2468.555,2570.052,2455.342,2508.645,2.666,0.1063,40677037.45,28628235.106
000852.CSI,20090210,2508.645,2430.754,2508.645,2406.216,2441.635,67.01,2.7445,36277075.21,25233407.172
000852.CSI,20090209,2441.635,2397.062,2441.798,2373.063,2367.722,73.913,3.1217,38192268.95,26394030.536
000852.CSI,20090206,2367.722,2276.057,2371.447,2276.057,2270.259,97.463,4.293,33190480.44,21845421.988
000852.CSI,20090205,2270.259,2294.752,2309.05,2248.112,2297.072,-26.813,-1.1673,32329720.78,21229537.906
000852.CSI,20090204,2297.072,2262.955,2297.072,2254.5,2254.406,42.666,1.8926,29148946.47,18797245.913
000852.CSI,20090203,2254.406,2193.044,2254.406,2189.67,2193.694,60.712,2.7676,27046717.3,17264956.959
000852.CSI,20090202,2193.694,2141.823,2193.694,2132.45,2122.348,71.346,3.3617,19594987.46,12444636.599
000852.CSI,20090123,2122.348,2137.28,2145.032,2118.386,2140.159,-17.811,-0.8322,17730650.63,11545303.774
000852.CSI,20090122,2140.159,2119.528,2146.826,2111.994,2107.868,32.291,1.5319,18794982.95,12075114.175
000852.CSI,20090121,2107.868,2088.519,2125.905,2079.897,2111.385,-3.517,-0.1666,17320141.36,11274999.334
000852.CSI,20090120,2111.385,2084.215,2111.385,2071.215,2085.582,25.803,1.2372,14942551.39,9646827.942
000852.CSI,20090119,2085.582,2100.969,2112.962,2058.656,2090.017,-4.435,-0.2122,18446024.0,11890513.872
000852.CSI,20090116,2090.017,2087.213,2119.184,2080.105,2079.863,10.154,0.4882,24570616.85,15582707.684
000852.CSI,20090115,2079.863,2038.809,2105.801,2035.191,2054.569,25.294,1.2311,24433660.22,15565043.173
000852.CSI,20090114,2054.569,1965.393,2054.569,1965.393,1970.025,84.544,4.2915,18425259.32,11749247.18
000852.CSI,20090113,1970.025,2013.752,2019.686,1965.645,2032.54,-62.515,-3.0757,16083994.64,10129992.506
000852.CSI,20090112,2032.54,2005.761,2061.762,2001.607,2009.095,23.445,1.1669,19324608.99,12633084.175
000852.CSI,20090109,2009.095,1951.419,2010.872,1951.419,1951.985,57.11,2.9257,15950030.8,10590488.702
000852.CSI,20090108,1951.985,1963.388,1980.23,1931.103,1995.189,-43.204,-2.1654,16754100.71,10629811.172
000852.CSI,20090107,1995.189,1980.763,2013.318,1973.6,1982.87,12.319,0.6213,19499385.96,12266823.354
000852.CSI,20090106,1982.87,1915.601,1985.189,1904.694,1920.098,62.772,3.2692,19523416.34,11871315.357
000852.CSI,20090105,1920.098,1856.371,1920.098,1853.959,1830.823,89.275,4.8762,14009263.48,8660465.219
000852.CSI,20081231,1830.823,1866.627,1876.473,1830.011,1865.956,-35.133,-1.8828,9220931.89,5120088.232
000852.CSI,20081230,1865.956,1870.866,1894.618,1855.052,1873.526,-7.57,-0.4041,10500768.99,5974896.727
000852.CSI,20081229,1873.526,1868.908,1883.337,1818.199,1877.903,-4.377,-0.2331,9914773.85,5411818.119
000852.CSI,20081226,1877.903,1898.483,1911.879,1870.092,1898.36,-20.457,-1.0776,11362509.85,6465376.819
000852.CSI,20081225,1898.36,1900.853,1925.25,1857.972,1895.662,2.698,0.1423,12985876.85,7261067.673
000852.CSI,20081224,1895.662,1908.522,1927.876,1870.426,1938.597,-42.935,-2.2147,15284422.59,8350789.92
000852.CSI,20081223,1938.597,2080.979,2080.979,1937.844,2075.308,-136.711,-6.5875,20357485.21,11713168.835
000852.CSI,20081222,2075.308,2062.058,2090.681,2033.019,2066.431,8.877,0.4296,18041931.03,10480261.501
000852.CSI,20081219,2066.431,2049.622,2090.693,2045.028,2049.499,16.932,0.8262,20911236.74,12057835.515
000852.CSI,20081218,2049.499,2015.31,2051.611,1996.356,2015.495,34.004,1.6871,18349532.49,10391053.655
000852.CSI,20081217,2015.495,1989.157,2040.087,1984.669,1983.742,31.753,1.6007,20197616.63,11759529.441
000852.CSI,20081216,1983.742,1943.035,1986.001,1890.816,1956.286,27.456,1.4035,15169031.44,8525411.103
000852.CSI,20081215,1956.286,1942.349,1962.304,1902.665,1916.198,40.088,2.0921,14931802.69,8522853.678
000852.CSI,20081212,1916.198,1992.96,2006.331,1884.503,2013.356,-97.158,-4.8257,20012340.73,11298024.584
000852.CSI,20081211,2013.356,2072.233,2080.402,2012.186,2070.9,-57.544,-2.7787,24996662.14,14463743.95
000852.CSI,20081210,2070.9,1985.319,2072.055,1985.046,2001.218,69.682,3.482,24830721.35,14267612.308
000852.CSI,20081209,2001.218,2059.823,2059.823,1992.429,2054.205,-52.987,-2.5794,26644613.69,15729989.752
000852.CSI,20081208,2054.205,1992.513,2054.205,1988.121,1972.407,81.798,4.1471,30243773.93,16904161.857
000852.CSI,20081205,1972.407,1898.729,1972.929,1896.999,1912.809,59.598,3.1157,24632893.12,14092265.4
000852.CSI,20081204,1912.809,1932.684,1974.776,1910.053,1912.763,0.046,0.0024,31614918.77,17255256.616
